indexHour,temperatureC
3351,15.4125
3352,15.4125
3353,15.4125
3354,15.4125
3355,15.4125
3356,15.4125
3357,15.4125
3358,15.4125
3359,15.4125
3360,15.4125
3361,14.63719673
3362,14.63719673
3363,14.63719673
3364,14.63719673
3365,14.63719673
3366,14.63719673
3367,14.63719673
3368,14.63719673
3369,14.63719673
3370,14.63719673
3371,14.63719673
3372,14.63719673
3373,14.63719673
3374,14.63719673
3375,14.63719673
3376,14.63719673
3377,14.63719673
3378,14.63719673
3379,14.63719673
3380,14.63719673
3381,14.63719673
3382,14.63719673
3383,14.63719673
3384,14.63719673
3385,14.68939873
3386,14.68939873
3387,14.68939873
3388,14.68939873
3389,14.68939873
3390,14.68939873
3391,14.68939873
3392,14.68939873
3393,14.68939873
3394,14.68939873
3395,14.68939873
3396,14.68939873
3397,14.68939873
3398,14.68939873
3399,14.68939873
3400,14.68939873
3401,14.68939873
3402,14.68939873
3403,14.68939873
3404,14.68939873
3405,14.68939873
3406,14.68939873
3407,14.68939873
3408,14.68939873
3409,14.7653481
3410,14.7653481
3411,14.7653481
3412,14.7653481
3413,14.7653481
3414,14.7653481
3415,14.7653481
3416,14.7653481
3417,14.7653481
3418,14.7653481
3419,14.7653481
3420,14.7653481
3421,14.7653481
3422,14.7653481
3423,14.7653481
3424,14.7653481
3425,14.7653481
3426,14.7653481
3427,14.7653481
3428,14.7653481
3429,14.7653481
3430,14.7653481
3431,14.7653481
3432,14.7653481
3433,14.84129747
3434,14.84129747
3435,14.84129747
3436,14.84129747
3437,14.84129747
3438,14.84129747
3439,14.84129747
3440,14.84129747
3441,14.84129747
3442,14.84129747
3443,14.84129747
3444,14.84129747
3445,14.84129747
3446,14.84129747
3447,14.84129747
3448,14.84129747
3449,14.84129747
3450,14.84129747
3451,14.84129747
3452,14.84129747
3453,14.84129747
3454,14.84129747
3455,14.84129747
3456,14.84129747
3457,14.91724684
3458,14.91724684
3459,14.91724684
3460,14.91724684
3461,14.91724684
3462,14.91724684
3463,14.91724684
3464,14.91724684
3465,14.91724684
3466,14.91724684
3467,14.91724684
3468,14.91724684
3469,14.91724684
3470,14.91724684
3471,14.91724684
3472,14.91724684
3473,14.91724684
3474,14.91724684
3475,14.91724684
3476,14.91724684
3477,14.91724684
3478,14.91724684
3479,14.91724684
3480,14.91724684
3481,14.9931962
3482,14.9931962
3483,14.9931962
3484,14.9931962
3485,14.9931962
3486,14.9931962
3487,14.9931962
3488,14.9931962
3489,14.9931962
3490,14.9931962
3491,14.9931962
3492,14.9931962
3493,14.9931962
3494,14.9931962
3495,14.9931962
3496,14.9931962
3497,14.9931962
3498,14.9931962
3499,14.9931962
3500,14.9931962
3501,14.9931962
3502,14.9931962
3503,14.9931962
3504,14.9931962
3505,15.06914557
3506,15.06914557
3507,15.06914557
3508,15.06914557
3509,15.06914557
3510,15.06914557
3511,15.06914557
3512,15.06914557
3513,15.06914557
3514,15.06914557
3515,15.06914557
3516,15.06914557
3517,15.06914557
3518,15.06914557
3519,15.06914557
3520,15.06914557
3521,15.06914557
3522,15.06914557
3523,15.06914557
3524,15.06914557
3525,15.06914557
3526,15.06914557
3527,15.06914557
3528,15.06914557
3529,15.14509494
3530,15.14509494
3531,15.14509494
3532,15.14509494
3533,15.14509494
3534,15.14509494
3535,15.14509494
3536,15.14509494
3537,15.14509494
3538,15.14509494
3539,15.14509494
3540,15.14509494
3541,15.14509494
3542,15.14509494
3543,15.14509494
3544,15.14509494
3545,15.14509494
3546,15.14509494
3547,15.14509494
3548,15.14509494
3549,15.14509494
3550,15.14509494
3551,15.14509494
3552,15.14509494
3553,15.2210443
3554,15.2210443
3555,15.2210443
3556,15.2210443
3557,15.2210443
3558,15.2210443
3559,15.2210443
3560,15.2210443
3561,15.2210443
3562,15.2210443
3563,15.2210443
3564,15.2210443
3565,15.2210443
3566,15.2210443
3567,15.2210443
3568,15.2210443
3569,15.2210443
3570,15.2210443
3571,15.2210443
3572,15.2210443
3573,15.2210443
3574,15.2210443
3575,15.2210443
3576,15.2210443
3577,15.29699367
3578,15.29699367
3579,15.29699367
3580,15.29699367
3581,15.29699367
3582,15.29699367
3583,15.29699367
3584,15.29699367
3585,15.29699367
3586,15.29699367
3587,15.29699367
3588,15.29699367
3589,15.29699367
3590,15.29699367
3591,15.29699367
3592,15.29699367
3593,15.29699367
3594,15.29699367
3595,15.29699367
3596,15.29699367
3597,15.29699367
3598,15.29699367
3599,15.29699367
3600,15.29699367
3601,15.37294304
3602,15.37294304
3603,15.37294304
3604,15.37294304
3605,15.37294304
3606,15.37294304
3607,15.37294304
3608,15.37294304
3609,15.37294304
3610,15.37294304
3611,15.37294304
3612,15.37294304
3613,15.37294304
3614,15.37294304
3615,15.37294304
3616,15.37294304
3617,15.37294304
3618,15.37294304
3619,15.37294304
3620,15.37294304
3621,15.37294304
3622,15.37294304
3623,15.37294304
3624,15.37294304
3625,15.44889241
3626,15.44889241
3627,15.44889241
3628,15.44889241
3629,15.44889241
3630,15.44889241
3631,15.44889241
3632,15.44889241
3633,15.44889241
3634,15.44889241
3635,15.44889241
3636,15.44889241
3637,15.44889241
3638,15.44889241
3639,15.44889241
3640,15.44889241
3641,15.44889241
3642,15.44889241
3643,15.44889241
3644,15.44889241
3645,15.44889241
3646,15.44889241
3647,15.44889241
3648,15.44889241
3649,15.52484177
3650,15.52484177
3651,15.52484177
3652,15.52484177
3653,15.52484177
3654,15.52484177
3655,15.52484177
3656,15.52484177
3657,15.52484177
3658,15.52484177
3659,15.52484177
3660,15.52484177
3661,15.52484177
3662,15.52484177
3663,15.52484177
3664,15.52484177
3665,15.52484177
3666,15.52484177
3667,15.52484177
3668,15.52484177
3669,15.52484177
3670,15.52484177
3671,15.52484177
3672,15.52484177
3673,15.4971519
3674,15.4971519
3675,15.4971519
3676,15.4971519
3677,15.4971519
3678,15.4971519
3679,15.4971519
3680,15.4971519
3681,15.4971519
3682,15.4971519
3683,15.4971519
3684,15.4971519
3685,15.4971519
3686,15.4971519
3687,15.4971519
3688,15.4971519
3689,15.4971519
3690,15.4971519
3691,15.4971519
3692,15.4971519
3693,15.4971519
3694,15.4971519
3695,15.4971519
3696,15.4971519
3697,14.26875
3698,14.26875
3699,14.26875
3700,14.26875
3701,14.26875
3702,14.26875
3703,14.26875
3704,14.26875
3705,14.26875
3706,14.26875
3707,14.26875
3708,14.26875
3709,14.26875
3710,14.26875
3711,14.26875
3712,14.26875
3713,14.26875
3714,14.26875
3715,14.26875
3716,14.26875
3717,14.26875
3718,14.26875
3719,14.26875
3720,14.26875
3721,13.15416667
3722,13.15416667
3723,13.15416667
3724,13.15416667
3725,13.15416667
3726,13.15416667
3727,13.15416667
3728,13.15416667
3729,13.15416667
3730,13.15416667
3731,13.15416667
3732,13.15416667
3733,13.15416667
3734,13.15416667
3735,13.15416667
3736,13.15416667
3737,13.15416667
3738,13.15416667
3739,13.15416667
3740,13.15416667
3741,13.15416667
3742,13.15416667
3743,13.15416667
3744,13.15416667
3745,13.06875
3746,13.06875
3747,13.06875
3748,13.06875
3749,13.06875
3750,13.06875
3751,13.06875
3752,13.06875
3753,13.06875
3754,13.06875
3755,13.06875
3756,13.06875
3757,13.06875
3758,13.06875
3759,13.06875
3760,13.06875
3761,13.06875
3762,13.06875
3763,13.06875
3764,13.06875
3765,13.06875
3766,13.06875
3767,13.06875
3768,13.06875
3769,13.98229167
3770,13.98229167
3771,13.98229167
3772,13.98229167
3773,13.98229167
3774,13.98229167
3775,13.98229167
3776,13.98229167
3777,13.98229167
3778,13.98229167
3779,13.98229167
3780,13.98229167
3781,13.98229167
3782,13.98229167
3783,13.98229167
3784,13.98229167
3785,13.98229167
3786,13.98229167
3787,13.98229167
3788,13.98229167
3789,13.98229167
3790,13.98229167
3791,13.98229167
3792,13.98229167
3793,13.81458333
3794,13.81458333
3795,13.81458333
3796,13.81458333
3797,13.81458333
3798,13.81458333
3799,13.81458333
3800,13.81458333
3801,13.81458333
3802,13.81458333
3803,13.81458333
3804,13.81458333
3805,13.81458333
3806,13.81458333
3807,13.81458333
3808,13.81458333
3809,13.81458333
3810,13.81458333
3811,13.81458333
3812,13.81458333
3813,13.81458333
3814,13.81458333
3815,13.81458333
3816,13.81458333
3817,12.99166667
3818,12.99166667
3819,12.99166667
3820,12.99166667
3821,12.99166667
3822,12.99166667
3823,12.99166667
3824,12.99166667
3825,12.99166667
3826,12.99166667
3827,12.99166667
3828,12.99166667
3829,12.99166667
3830,12.99166667
3831,12.99166667
3832,12.99166667
3833,12.99166667
3834,12.99166667
3835,12.99166667
3836,12.99166667
3837,12.99166667
3838,12.99166667
3839,12.99166667
3840,12.99166667
3841,11.64791667
3842,11.64791667
3843,11.64791667
3844,11.64791667
3845,11.64791667
3846,11.64791667
3847,11.64791667
3848,11.64791667
3849,11.64791667
3850,11.64791667
3851,11.64791667
3852,11.64791667
3853,11.64791667
3854,11.64791667
3855,11.64791667
3856,11.64791667
3857,11.64791667
3858,11.64791667
3859,11.64791667
3860,11.64791667
3861,11.64791667
3862,11.64791667
3863,11.64791667
3864,11.64791667
3865,11.31458333
3866,11.31458333
3867,11.31458333
3868,11.31458333
3869,11.31458333
3870,11.31458333
3871,11.31458333
3872,11.31458333
3873,11.31458333
3874,11.31458333
3875,11.31458333
3876,11.31458333
3877,11.31458333
3878,11.31458333
3879,11.31458333
3880,11.31458333
3881,11.31458333
3882,11.31458333
3883,11.31458333
3884,11.31458333
3885,11.31458333
3886,11.31458333
3887,11.31458333
3888,11.31458333
3889,11.95208333
3890,11.95208333
3891,11.95208333
3892,11.95208333
3893,11.95208333
3894,11.95208333
3895,11.95208333
3896,11.95208333
3897,11.95208333
3898,11.95208333
3899,11.95208333
3900,11.95208333
3901,11.95208333
3902,11.95208333
3903,11.95208333
3904,11.95208333
3905,11.95208333
3906,11.95208333
3907,11.95208333
3908,11.95208333
3909,11.95208333
3910,11.95208333
3911,11.95208333
3912,11.95208333
3913,13.2125
3914,13.2125
3915,13.2125
3916,13.2125
3917,13.2125
3918,13.2125
3919,13.2125
3920,13.2125
3921,13.2125
3922,13.2125
3923,13.2125
3924,13.2125
3925,13.2125
3926,13.2125
3927,13.2125
3928,13.2125
3929,13.2125
3930,13.2125
3931,13.2125
3932,13.2125
3933,13.2125
3934,13.2125
3935,13.2125
3936,13.2125
3937,12.94166667
3938,12.94166667
3939,12.94166667
3940,12.94166667
3941,12.94166667
3942,12.94166667
3943,12.94166667
3944,12.94166667
3945,12.94166667
3946,12.94166667
3947,12.94166667
3948,12.94166667
3949,12.94166667
3950,12.94166667
3951,12.94166667
3952,12.94166667
3953,12.94166667
3954,12.94166667
3955,12.94166667
3956,12.94166667
3957,12.94166667
3958,12.94166667
3959,12.94166667
3960,12.94166667
3961,12.17708333
3962,12.17708333
3963,12.17708333
3964,12.17708333
3965,12.17708333
3966,12.17708333
3967,12.17708333
3968,12.17708333
3969,12.17708333
3970,12.17708333
3971,12.17708333
3972,12.17708333
3973,12.17708333
3974,12.17708333
3975,12.17708333
3976,12.17708333
3977,12.17708333
3978,12.17708333
3979,12.17708333
3980,12.17708333
3981,12.17708333
3982,12.17708333
3983,12.17708333
3984,12.17708333
3985,12.00677083
3986,12.00677083
3987,12.00677083
3988,12.00677083
3989,12.00677083
3990,12.00677083
3991,12.00677083
3992,12.00677083
3993,12.00677083
3994,12.00677083
3995,12.00677083
3996,12.00677083
3997,12.00677083
3998,12.00677083
3999,12.00677083
4000,12.00677083
4001,12.00677083
4002,12.00677083
4003,12.00677083
4004,12.00677083
4005,12.00677083
4006,12.00677083
4007,12.00677083
4008,12.00677083
4009,11.74427083
4010,11.74427083
4011,11.74427083
4012,11.74427083
4013,11.74427083
4014,11.74427083
4015,11.74427083
4016,11.74427083
4017,11.74427083
4018,11.74427083
4019,11.74427083
4020,11.74427083
4021,11.74427083
4022,11.74427083
4023,11.74427083
4024,11.74427083
4025,11.74427083
4026,11.74427083
4027,11.74427083
4028,11.74427083
4029,11.74427083
4030,11.74427083
4031,11.74427083
4032,11.74427083
4033,11.56458333
4034,11.56458333
4035,11.56458333
4036,11.56458333
4037,11.56458333
4038,11.56458333
4039,11.56458333
4040,11.56458333
4041,11.56458333
4042,11.56458333
4043,11.56458333
4044,11.56458333
4045,11.56458333
4046,11.56458333
4047,11.56458333
4048,11.56458333
4049,11.56458333
4050,11.56458333
4051,11.56458333
4052,11.56458333
4053,11.56458333
4054,11.56458333
4055,11.56458333
4056,11.56458333
4057,12.02708333
4058,12.02708333
4059,12.02708333
4060,12.02708333
4061,12.02708333
4062,12.02708333
4063,12.02708333
4064,12.02708333
4065,12.02708333
4066,12.02708333
4067,12.02708333
4068,12.02708333
4069,12.02708333
4070,12.02708333
4071,12.02708333
4072,12.02708333
4073,12.02708333
4074,12.02708333
4075,12.02708333
4076,12.02708333
4077,12.02708333
4078,12.02708333
4079,12.02708333
4080,12.02708333
4081,10.82395833
4082,10.82395833
4083,10.82395833
4084,10.82395833
4085,10.82395833
4086,10.82395833
4087,10.82395833
4088,10.82395833
4089,10.82395833
4090,10.82395833
4091,10.82395833
4092,10.82395833
4093,10.82395833
4094,10.82395833
4095,10.82395833
4096,10.82395833
4097,10.82395833
4098,10.82395833
4099,10.82395833
4100,10.82395833
4101,10.82395833
4102,10.82395833
4103,10.82395833
4104,10.82395833
4105,9.979166667
4106,9.979166667
4107,9.979166667
4108,9.979166667
4109,9.979166667
4110,9.979166667
4111,9.979166667
4112,9.979166667
4113,9.979166667
4114,9.979166667
4115,9.979166667
4116,9.979166667
4117,9.979166667
4118,9.979166667
4119,9.979166667
4120,9.979166667
4121,9.979166667
4122,9.979166667
4123,9.979166667
4124,9.979166667
4125,9.979166667
4126,9.979166667
4127,9.979166667
4128,9.979166667
4129,9.545833333
4130,9.545833333
4131,9.545833333
4132,9.545833333
4133,9.545833333
4134,9.545833333
4135,9.545833333
4136,9.545833333
4137,9.545833333
4138,9.545833333
4139,9.545833333
4140,9.545833333
4141,9.545833333
4142,9.545833333
4143,9.545833333
4144,9.545833333
4145,9.545833333
4146,9.545833333
4147,9.545833333
4148,9.545833333
4149,9.545833333
4150,9.545833333
4151,9.545833333
4152,9.545833333
4153,8.747916667
4154,8.747916667
4155,8.747916667
4156,8.747916667
4157,8.747916667
4158,8.747916667
4159,8.747916667
4160,8.747916667
4161,8.747916667
4162,8.747916667
4163,8.747916667
4164,8.747916667
4165,8.747916667
4166,8.747916667
4167,8.747916667
4168,8.747916667
4169,8.747916667
4170,8.747916667
4171,8.747916667
4172,8.747916667
4173,8.747916667
4174,8.747916667
4175,8.747916667
4176,8.747916667
4177,8.0125
4178,8.0125
4179,8.0125
4180,8.0125
4181,8.0125
4182,8.0125
4183,8.0125
4184,8.0125
4185,8.0125
4186,8.0125
4187,8.0125
4188,8.0125
4189,8.0125
4190,8.0125
4191,8.0125
4192,8.0125
4193,8.0125
4194,8.0125
4195,8.0125
4196,8.0125
4197,8.0125
4198,8.0125
4199,8.0125
4200,8.0125
4201,7.62033179
4202,7.62033179
4203,7.62033179
4204,7.62033179
4205,7.62033179
4206,7.62033179
4207,7.62033179
4208,7.62033179
4209,7.62033179
4210,7.62033179
4211,7.62033179
4212,7.62033179
4213,7.62033179
4214,7.62033179
4215,7.62033179
4216,7.62033179
4217,7.62033179
4218,7.62033179
4219,7.62033179
4220,7.62033179
4221,7.62033179
4222,7.62033179
4223,7.62033179
4224,7.62033179
4225,7.6625
4226,7.6625
4227,7.6625
4228,7.6625
4229,7.6625
4230,7.6625
4231,7.6625
4232,7.6625
4233,7.6625
4234,7.6625
4235,7.6625
4236,7.6625
4237,7.6625
4238,7.6625
4239,7.6625
4240,7.6625
4241,7.6625
4242,7.6625
4243,7.6625
4244,7.6625
4245,7.6625
4246,7.6625
4247,7.6625
4248,7.6625
4249,7.706944444
4250,7.706944444
4251,7.706944444
4252,7.706944444
4253,7.706944444
4254,7.706944444
4255,7.706944444
4256,7.706944444
4257,7.706944444
4258,7.706944444
4259,7.706944444
4260,7.706944444
4261,7.706944444
4262,7.706944444
4263,7.706944444
4264,7.706944444
4265,7.706944444
4266,7.706944444
4267,7.706944444
4268,7.706944444
4269,7.706944444
4270,7.706944444
4271,7.706944444
4272,7.706944444
4273,7.751388889
4274,7.751388889
4275,7.751388889
4276,7.751388889
4277,7.751388889
4278,7.751388889
4279,7.751388889
4280,7.751388889
4281,7.751388889
4282,7.751388889
4283,7.751388889
4284,7.751388889
4285,7.751388889
4286,7.751388889
4287,7.751388889
4288,7.751388889
4289,7.751388889
4290,7.751388889
4291,7.751388889
4292,7.751388889
4293,7.751388889
4294,7.751388889
4295,7.751388889
4296,7.751388889
4297,8.02341821
4298,8.02341821
4299,8.02341821
4300,8.02341821
4301,8.02341821
4302,8.02341821
4303,8.02341821
4304,8.02341821
4305,8.02341821
4306,8.02341821
4307,8.02341821
4308,8.02341821
4309,8.02341821
4310,8.02341821
4311,8.02341821
4312,8.02341821
4313,8.02341821
4314,8.02341821
4315,8.02341821
4316,8.02341821
4317,8.02341821
4318,8.02341821
4319,8.02341821
4320,8.02341821
4321,8.904166667
4322,8.904166667
4323,8.904166667
4324,8.904166667
4325,8.904166667
4326,8.904166667
4327,8.904166667
4328,8.904166667
4329,8.904166667
4330,8.904166667
4331,8.904166667
4332,8.904166667
4333,8.904166667
4334,8.904166667
4335,8.904166667
4336,8.904166667
4337,8.904166667
4338,8.904166667
4339,8.904166667
4340,8.904166667
4341,8.904166667
4342,8.904166667
4343,8.904166667
4344,8.904166667
4345,9.9
4346,9.9
4347,9.9
4348,9.9
4349,9.9
4350,9.9
4351,9.9
4352,9.9
4353,9.9
4354,9.9
4355,9.9
4356,9.9
4357,9.9
4358,9.9
4359,9.9
4360,9.9
4361,9.9
4362,9.9
4363,9.9
4364,9.9
4365,9.9
4366,9.9
4367,9.9
4368,9.9
4369,9.275
4370,9.275
4371,9.275
4372,9.275
4373,9.275
4374,9.275
4375,9.275
4376,9.275
4377,9.275
4378,9.275
4379,9.275
4380,9.275
4381,9.275
4382,9.275
4383,9.275
4384,9.275
4385,9.275
4386,9.275
4387,9.275
4388,9.275
4389,9.275
4390,9.275
4391,9.275
4392,9.275
4393,8.91875
4394,8.91875
4395,8.91875
4396,8.91875
4397,8.91875
4398,8.91875
4399,8.91875
4400,8.91875
4401,8.91875
4402,8.91875
4403,8.91875
4404,8.91875
4405,8.91875
4406,8.91875
4407,8.91875
4408,8.91875
4409,8.91875
4410,8.91875
4411,8.91875
4412,8.91875
4413,8.91875
4414,8.91875
4415,8.91875
4416,8.91875
4417,10.76041667
4418,10.76041667
4419,10.76041667
4420,10.76041667
4421,10.76041667
4422,10.76041667
4423,10.76041667
4424,10.76041667
4425,10.76041667
4426,10.76041667
4427,10.76041667
4428,10.76041667
4429,10.76041667
4430,10.76041667
4431,10.76041667
4432,10.76041667
4433,10.76041667
4434,10.76041667
4435,10.76041667
4436,10.76041667
4437,10.76041667
4438,10.76041667
4439,10.76041667
4440,10.76041667
4441,9.425
4442,9.425
4443,9.425
4444,9.425
4445,9.425
4446,9.425
4447,9.425
4448,9.425
4449,9.425
4450,9.425
4451,9.425
4452,9.425
4453,9.425
4454,9.425
4455,9.425
4456,9.425
4457,9.425
4458,9.425
4459,9.425
4460,9.425
4461,9.425
4462,9.425
4463,9.425
4464,9.425
4465,8.977083333
4466,8.977083333
4467,8.977083333
4468,8.977083333
4469,8.977083333
4470,8.977083333
4471,8.977083333
4472,8.977083333
4473,8.977083333
4474,8.977083333
4475,8.977083333
4476,8.977083333
4477,8.977083333
4478,8.977083333
4479,8.977083333
4480,8.977083333
4481,8.977083333
4482,8.977083333
4483,8.977083333
4484,8.977083333
4485,8.977083333
4486,8.977083333
4487,8.977083333
4488,8.977083333
4489,8.714583333
4490,8.714583333
4491,8.714583333
4492,8.714583333
4493,8.714583333
4494,8.714583333
4495,8.714583333
4496,8.714583333
4497,8.714583333
4498,8.714583333
4499,8.714583333
4500,8.714583333
4501,8.714583333
4502,8.714583333
4503,8.714583333
4504,8.714583333
4505,8.714583333
4506,8.714583333
4507,8.714583333
4508,8.714583333
4509,8.714583333
4510,8.714583333
4511,8.714583333
4512,8.714583333
4513,8.3875
4514,8.3875
4515,8.3875
4516,8.3875
4517,8.3875
4518,8.3875
4519,8.3875
4520,8.3875
4521,8.3875
4522,8.3875
4523,8.3875
4524,8.3875
4525,8.3875
4526,8.3875
4527,8.3875
4528,8.3875
4529,8.3875
4530,8.3875
4531,8.3875
4532,8.3875
4533,8.3875
4534,8.3875
4535,8.3875
4536,8.3875
4537,8.69375
4538,8.69375
4539,8.69375
4540,8.69375
4541,8.69375
4542,8.69375
4543,8.69375
4544,8.69375
4545,8.69375
4546,8.69375
4547,8.69375
4548,8.69375
4549,8.69375
4550,8.69375
4551,8.69375
4552,8.69375
4553,8.69375
4554,8.69375
4555,8.69375
4556,8.69375
4557,8.69375
4558,8.69375
4559,8.69375
4560,8.69375
